DEBUG 2019-02-25 14:08:20,831   164ms HomeController         Index              - Esta es mi captura de LOG
INFO  2019-02-25 18:28:22,989 14851ms HomeController         About              (Line:46) - Información de mensaje INFO!!!
WARN  2019-02-25 18:45:04,879   105ms HomeController         Index              (Line:43) - Tipo: Error DB                  | Msg: Información de mensaje WARNING!!!
INFO  2019-02-25 18:45:08,422  3648ms HomeController         About              (Line:50) - Tipo: Error APP                 | Msg: Información de mensaje INFO!!!
WARN  2019-02-25 18:45:11,260  6485ms HomeController         Index              (Line:43) - Tipo: Error DB                  | Msg: Información de mensaje WARNING!!!
INFO  2019-02-25 18:45:15,526 10751ms HomeController         About              (Line:50) - Tipo: Error APP                 | Msg: Información de mensaje INFO!!!
WARN  2019-02-25 18:45:16,627 11852ms HomeController         Index              (Line:43) - Tipo: Error DB                  | Msg: Información de mensaje WARNING!!!
WARN  2019-02-25 18:45:18,249 13474ms HomeController         Index              (Line:43) - Tipo: Error DB                  | Msg: Información de mensaje WARNING!!!
WARN  2019-02-25 18:45:20,036 15261ms HomeController         Index              (Line:43) - Tipo: Error DB                  | Msg: Información de mensaje WARNING!!!
INFO  2019-02-25 18:45:22,179 17404ms HomeController         About              (Line:50) - Tipo: Error APP                 | Msg: Información de mensaje INFO!!!
WARN  2019-02-25 18:45:24,256 19482ms HomeController         Index              (Line:43) - Tipo: Error DB                  | Msg: Información de mensaje WARNING!!!
INFO  2019-02-25 18:45:26,103 21329ms AccountController      Login              (Line:63) - Información de mensaje INFO!!!
WARN  2019-02-25 18:45:34,586 29811ms HomeController         Index              (Line:43) - Tipo: Error DB                  | Msg: Información de mensaje WARNING!!!
WARN  2019-02-25 18:48:16,078   261ms HomeController         Index              (Line:43) - Tipo: Error DB                  | Msg: Información de mensaje WARNING!!!
WARN  2019-02-25 18:49:07,050    95ms HomeController         Index              (Line:43) - Tipo: Error DB             | Msg: Información de mensaje WARNING!!!
INFO  2019-02-25 18:49:14,877  7921ms HomeController         About              (Line:50) - Tipo: Error APP            | Msg: Información de mensaje INFO!!!
WARN  2019-02-25 18:49:15,863  8907ms HomeController         Index              (Line:43) - Tipo: Error DB             | Msg: Información de mensaje WARNING!!!
INFO  2019-02-25 18:49:16,934  9978ms AccountController      Login              (Line:65) - Tipo: Error APP            | Msg: Información de mensaje INFO!!!
WARN  2019-02-25 18:49:20,311 13355ms HomeController         Index              (Line:43) - Tipo: Error DB             | Msg: Información de mensaje WARNING!!!
WARN  2019-02-25 18:51:09,116 HomeController         Index              (Line:43) - Tipo: Error DB             | Msg: Información de mensaje WARNING!!!
INFO  2019-02-25 18:51:14,726 HomeController         About              (Line:50) - Tipo: Error APP            | Msg: Información de mensaje INFO!!!
INFO  2019-02-25 18:51:17,793 HomeController         About              (Line:50) - Tipo: Error APP            | Msg: Información de mensaje INFO!!!
WARN  2019-02-25 18:51:18,778 HomeController         Index              (Line:43) - Tipo: Error DB             | Msg: Información de mensaje WARNING!!!
INFO  2019-02-25 18:51:20,284 AccountController      Login              (Line:65) - Tipo: Error APP            | Msg: Información de mensaje INFO!!!
WARN  2019-02-25 18:51:22,963 HomeController         Index              (Line:43) - Tipo: Error DB             | Msg: Información de mensaje WARNING!!!
INFO  2019-02-25 18:51:24,177 HomeController         About              (Line:50) - Tipo: Error APP            | Msg: Información de mensaje INFO!!!
WARN  [2019-02-25 18:53:22,115] HomeController         Index              [Line:43] - Tipo: Error DB        | Msg: Información de mensaje WARNING!!!
INFO  [2019-02-25 18:53:25,612] HomeController         About              [Line:50] - Tipo: Error APP       | Msg: Información de mensaje INFO!!!
WARN  [2019-02-25 18:53:27,078] HomeController         Index              [Line:43] - Tipo: Error DB        | Msg: Información de mensaje WARNING!!!
INFO  [2019-02-25 18:53:28,046] AccountController      Login              [Line:65] - Tipo: Error APP       | Msg: Información de mensaje INFO!!!
WARN  [2019-02-25 18:53:30,563] HomeController         Index              [Line:43] - Tipo: Error DB        | Msg: Información de mensaje WARNING!!!
INFO  [2019-02-25 18:53:31,931] HomeController         About              [Line:50] - Tipo: Error APP       | Msg: Información de mensaje INFO!!!
WARN  [2019-02-25 18:53:32,717] HomeController         Index              [Line:43] - Tipo: Error DB        | Msg: Información de mensaje WARNING!!!
WARN  [2019-02-25 18:56:16,589] HomeController         Index              [Line:23] - Type: Error DB        | Msg: Información de mensaje WARNING!!!
INFO  [2019-02-25 18:56:49,224] HomeController         About              [Line:30] - Type: Error APP       | Msg: Información de mensaje INFO!!!
WARN  [2019-02-25 18:56:50,529] HomeController         Index              [Line:23] - Type: Error DB        | Msg: Información de mensaje WARNING!!!
WARN  [2019-02-25 18:56:52,266] HomeController         Index              [Line:23] - Type: Error DB        | Msg: Información de mensaje WARNING!!!
INFO  [2019-02-25 18:56:53,485] AccountController      Login              [Line:65] - Type: Error APP       | Msg: Información de mensaje INFO!!!
WARN  [2019-02-25 18:57:02,843] HomeController         Index              [Line:23] - Type: Error DB        | Msg: Información de mensaje WARNING!!!
INFO  [2019-02-25 19:08:09,993] HomeController         About              [Line:30] - Type: Error APP       | Msg: Información de mensaje INFO!!!
WARN  [2019-02-25 19:08:11,082] HomeController         Index              [Line:23] - Type: Error DB        | Msg: Información de mensaje WARNING!!!
WARN  [2019-02-25 19:08:11,717] HomeController         Index              [Line:23] - Type: Error DB        | Msg: Información de mensaje WARNING!!!
